Violation Precinct,Issue Date,count,day,month,year,dayofweek
28,2017-06-26,16,26,6,2017,0
28,2017-06-27,23,27,6,2017,1
28,2017-07-21,1,21,7,2017,4
28,2017-07-27,1,27,7,2017,3
28,2017-07-28,1,28,7,2017,4
28,2017-08-01,1,1,8,2017,1
28,2017-08-17,1,17,8,2017,3
28,2017-08-28,1,28,8,2017,0
28,2017-09-03,1,3,9,2017,6
28,2017-09-18,2,18,9,2017,0
28,2017-09-19,3,19,9,2017,1
28,2017-10-16,1,16,10,2017,0
28,2017-10-19,1,19,10,2017,3
28,2017-10-31,2,31,10,2017,1
28,2017-11-20,2,20,11,2017,0
28,2017-11-26,1,26,11,2017,6
28,2017-12-04,1,4,12,2017,0
28,2017-12-13,1,13,12,2017,2
28,2017-12-19,1,19,12,2017,1
28,2018-01-27,2,27,1,2018,5
28,2018-02-20,1,20,2,2018,1
28,2018-03-18,1,18,3,2018,6
28,2018-03-31,1,31,3,2018,5
28,2018-05-06,1,6,5,2018,6
28,2018-05-16,1,16,5,2018,2
28,2018-05-19,1,19,5,2018,5
28,2018-05-24,1,24,5,2018,3
28,2018-08-04,1,4,8,2018,5
28,2018-08-18,1,18,8,2018,5
28,2018-10-07,1,7,10,2018,6
28,2018-11-06,1,6,11,2018,1
28,2018-11-15,1,15,11,2018,3
28,2018-11-17,1,17,11,2018,5
28,2018-12-06,1,6,12,2018,3
28,2019-01-13,1,13,1,2019,6
28,2019-01-16,1,16,1,2019,2
28,2019-01-22,1,22,1,2019,1
28,2019-03-29,1,29,3,2019,4
28,2019-04-15,1,15,4,2019,0
28,2019-08-26,1,26,8,2019,0
28,2021-05-02,1,2,5,2021,6
28,2025-10-26,1,26,10,2025,6
28,2028-01-13,1,13,1,2028,3
28,2028-05-12,1,12,5,2028,4
28,2028-05-28,1,28,5,2028,6
28,2031-05-30,1,30,5,2031,4
28,2041-05-27,1,27,5,2041,0
28,2051-10-31,1,31,10,2051,1
29,2013-01-04,1,4,1,2013,4
29,2013-07-16,1,16,7,2013,1
29,2013-07-25,1,25,7,2013,3
29,2013-07-27,1,27,7,2013,5
29,2013-07-30,1,30,7,2013,1
29,2013-08-01,1,1,8,2013,3
29,2013-08-12,1,12,8,2013,0
29,2013-08-16,1,16,8,2013,4
29,2013-08-17,1,17,8,2013,5
29,2013-08-21,1,21,8,2013,2
29,2013-08-22,1,22,8,2013,3
29,2013-08-24,1,24,8,2013,5
29,2013-08-26,1,26,8,2013,0
29,2013-08-28,1,28,8,2013,2
29,2013-08-29,2,29,8,2013,3
29,2013-08-30,1,30,8,2013,4
29,2013-08-31,1,31,8,2013,5
29,2013-09-01,1,1,9,2013,6
29,2013-09-06,2,6,9,2013,4
29,2013-09-10,5,10,9,2013,1
29,2013-09-12,1,12,9,2013,3
29,2013-09-18,1,18,9,2013,2
29,2013-09-23,1,23,9,2013,0
29,2013-09-30,1,30,9,2013,0
29,2013-10-01,2,1,10,2013,1
29,2013-10-02,1,2,10,2013,2
29,2013-10-06,1,6,10,2013,6
29,2013-10-07,1,7,10,2013,0
29,2013-10-16,2,16,10,2013,2
29,2013-10-18,2,18,10,2013,4
29,2013-10-25,1,25,10,2013,4
29,2013-10-30,3,30,10,2013,2
29,2013-11-08,2,8,11,2013,4
29,2013-11-10,1,10,11,2013,6
29,2013-11-11,1,11,11,2013,0
29,2013-11-12,1,12,11,2013,1
29,2013-11-29,2,29,11,2013,4
29,2013-12-09,2,9,12,2013,0
29,2013-12-12,1,12,12,2013,3
29,2013-12-14,1,14,12,2013,5
29,2013-12-17,1,17,12,2013,1
29,2013-12-18,1,18,12,2013,2
29,2013-12-19,1,19,12,2013,3
29,2013-12-21,3,21,12,2013,5
29,2013-12-22,2,22,12,2013,6
29,2013-12-27,1,27,12,2013,4
29,2013-12-30,1,30,12,2013,0
29,2014-01-05,1,5,1,2014,6
29,2014-01-07,2,7,1,2014,1
29,2014-01-11,1,11,1,2014,5
29,2014-01-13,1,13,1,2014,0
29,2014-01-16,1,16,1,2014,3
29,2014-01-20,1,20,1,2014,0
29,2014-01-30,1,30,1,2014,3
29,2014-02-02,2,2,2,2014,6
29,2014-02-06,1,6,2,2014,3
29,2014-02-08,1,8,2,2014,5
29,2014-02-22,1,22,2,2014,5
29,2014-03-07,2,7,3,2014,4
29,2014-03-10,2,10,3,2014,0
29,2014-03-16,1,16,3,2014,6
29,2014-03-20,1,20,3,2014,3
29,2014-03-21,1,21,3,2014,4
29,2014-03-29,1,29,3,2014,5
29,2014-03-31,3,31,3,2014,0
29,2014-04-01,1,1,4,2014,1
29,2014-04-03,1,3,4,2014,3
29,2014-04-09,1,9,4,2014,2
29,2014-04-11,1,11,4,2014,4
29,2014-04-18,1,18,4,2014,4
29,2014-04-21,1,21,4,2014,0
29,2014-04-24,1,24,4,2014,3
29,2014-04-26,1,26,4,2014,5
29,2014-04-30,1,30,4,2014,2
29,2014-05-02,1,2,5,2014,4
29,2014-05-06,1,6,5,2014,1
29,2014-05-08,2,8,5,2014,3
29,2014-05-20,1,20,5,2014,1
29,2014-05-24,1,24,5,2014,5
29,2014-05-30,1,30,5,2014,4
29,2014-06-05,1,5,6,2014,3
29,2014-06-10,1,10,6,2014,1
29,2014-06-11,1,11,6,2014,2
29,2014-06-13,1,13,6,2014,4
29,2014-06-15,1,15,6,2014,6
29,2014-06-24,1,24,6,2014,1
29,2014-06-28,1,28,6,2014,5
29,2014-06-29,1,29,6,2014,6
29,2014-06-30,1,30,6,2014,0
29,2014-07-05,1,5,7,2014,5
29,2014-07-13,1,13,7,2014,6
29,2014-07-14,1,14,7,2014,0
29,2014-07-15,1,15,7,2014,1
29,2014-07-23,1,23,7,2014,2
29,2014-08-07,1,7,8,2014,3
29,2014-08-08,1,8,8,2014,4
29,2014-08-09,1,9,8,2014,5
29,2014-08-14,1,14,8,2014,3
29,2014-08-22,3,22,8,2014,4
29,2014-08-27,1,27,8,2014,2
29,2014-08-28,1,28,8,2014,3
29,2014-08-29,2,29,8,2014,4
29,2014-09-09,2,9,9,2014,1
29,2014-09-11,4,11,9,2014,3
29,2014-09-12,2,12,9,2014,4
29,2014-09-14,2,14,9,2014,6
29,2014-09-20,1,20,9,2014,5
29,2014-09-29,2,29,9,2014,0
29,2014-09-30,2,30,9,2014,1
29,2014-10-02,2,2,10,2014,3
29,2014-10-08,1,8,10,2014,2
29,2014-10-15,2,15,10,2014,2
29,2014-10-17,1,17,10,2014,4
29,2014-10-21,1,21,10,2014,1
29,2014-11-02,1,2,11,2014,6
29,2014-11-03,1,3,11,2014,0
29,2014-11-04,2,4,11,2014,1
29,2014-11-08,1,8,11,2014,5
29,2014-11-16,1,16,11,2014,6
29,2014-11-18,1,18,11,2014,1
29,2014-11-19,1,19,11,2014,2
29,2014-11-21,1,21,11,2014,4
29,2014-11-25,1,25,11,2014,1
29,2014-12-01,1,1,12,2014,0
29,2014-12-02,1,2,12,2014,1
29,2014-12-11,1,11,12,2014,3
29,2014-12-12,1,12,12,2014,4
29,2014-12-26,11,26,12,2014,4
29,2014-12-31,2,31,12,2014,2
29,2015-01-30,1,30,1,2015,4
29,2015-01-31,1,31,1,2015,5
29,2015-02-09,2,9,2,2015,0
29,2015-02-20,1,20,2,2015,4
29,2015-02-23,1,23,2,2015,0
29,2015-02-24,1,24,2,2015,1
29,2015-03-03,1,3,3,2015,1
29,2015-03-11,1,11,3,2015,2
29,2015-03-12,3,12,3,2015,3
29,2015-03-17,1,17,3,2015,1
29,2015-03-20,1,20,3,2015,4
29,2015-03-25,1,25,3,2015,2
29,2015-03-26,1,26,3,2015,3
29,2015-03-30,1,30,3,2015,0
29,2015-03-31,1,31,3,2015,1
29,2015-04-08,1,8,4,2015,2
29,2015-04-09,1,9,4,2015,3
29,2015-04-10,1,10,4,2015,4
29,2015-04-11,1,11,4,2015,5
29,2015-04-17,1,17,4,2015,4
29,2015-04-22,1,22,4,2015,2
29,2015-04-29,1,29,4,2015,2
29,2015-05-01,1,1,5,2015,4
29,2015-05-08,1,8,5,2015,4
29,2015-05-26,1,26,5,2015,1
29,2015-05-30,1,30,5,2015,5
29,2015-06-06,1,6,6,2015,5
29,2015-06-08,1,8,6,2015,0
29,2015-06-22,2,22,6,2015,0
29,2015-06-23,2,23,6,2015,1
29,2015-06-26,2,26,6,2015,4
29,2015-06-30,2,30,6,2015,1
29,2015-07-02,2,2,7,2015,3
29,2015-07-06,2,6,7,2015,0
29,2015-07-09,1,9,7,2015,3
29,2015-07-17,1,17,7,2015,4
29,2015-07-20,1,20,7,2015,0
29,2015-07-23,2,23,7,2015,3
29,2015-07-29,1,29,7,2015,2
29,2015-07-30,3,30,7,2015,3
29,2015-08-03,1,3,8,2015,0
29,2015-08-10,1,10,8,2015,0
29,2015-08-14,1,14,8,2015,4
29,2015-08-19,1,19,8,2015,2
29,2015-08-28,1,28,8,2015,4
29,2015-09-02,1,2,9,2015,2
29,2015-09-05,1,5,9,2015,5
29,2015-09-16,1,16,9,2015,2
29,2015-09-19,1,19,9,2015,5
29,2015-09-21,1,21,9,2015,0
29,2015-09-24,1,24,9,2015,3
29,2015-10-02,1,2,10,2015,4
29,2015-10-05,1,5,10,2015,0
29,2015-10-07,1,7,10,2015,2
29,2015-10-08,1,8,10,2015,3
29,2015-10-20,1,20,10,2015,1
29,2015-10-22,1,22,10,2015,3
29,2015-10-24,1,24,10,2015,5
29,2015-10-25,1,25,10,2015,6
29,2015-10-31,1,31,10,2015,5
29,2015-11-06,2,6,11,2015,4
29,2015-11-10,1,10,11,2015,1
29,2015-11-11,1,11,11,2015,2
29,2015-11-12,2,12,11,2015,3
29,2015-11-13,1,13,11,2015,4
29,2015-12-07,1,7,12,2015,0
29,2015-12-10,1,10,12,2015,3
29,2015-12-11,3,11,12,2015,4
29,2015-12-15,1,15,12,2015,1
29,2015-12-21,12,21,12,2015,0
29,2015-12-23,1,23,12,2015,2
29,2015-12-24,3,24,12,2015,3
29,2016-01-02,1,2,1,2016,5
29,2016-01-12,1,12,1,2016,1
29,2016-01-16,1,16,1,2016,5
29,2016-01-19,1,19,1,2016,1
29,2016-01-21,5,21,1,2016,3
29,2016-01-30,1,30,1,2016,5
29,2016-02-12,1,12,2,2016,4
29,2016-02-16,1,16,2,2016,1
29,2016-02-27,1,27,2,2016,5
29,2016-02-29,1,29,2,2016,0
29,2016-03-01,1,1,3,2016,1
29,2016-03-10,1,10,3,2016,3
29,2016-03-18,1,18,3,2016,4
29,2016-03-23,1,23,3,2016,2
29,2016-04-14,1,14,4,2016,3
29,2016-04-16,1,16,4,2016,5
29,2016-04-25,2,25,4,2016,0
29,2016-05-09,1,9,5,2016,0
29,2016-05-19,1,19,5,2016,3
29,2016-05-23,1,23,5,2016,0
29,2016-05-25,1,25,5,2016,2
29,2016-06-08,1,8,6,2016,2
29,2016-06-20,1,20,6,2016,0
29,2016-06-21,1,21,6,2016,1
29,2016-06-22,1,22,6,2016,2
29,2016-06-28,1,28,6,2016,1
29,2016-07-08,1,8,7,2016,4
29,2016-07-15,2,15,7,2016,4
29,2016-07-26,1,26,7,2016,1
29,2016-08-02,1,2,8,2016,1
29,2016-08-04,1,4,8,2016,3
29,2016-08-09,1,9,8,2016,1
29,2016-08-16,1,16,8,2016,1
29,2016-08-27,1,27,8,2016,5
29,2016-09-06,1,6,9,2016,1
29,2016-09-19,1,19,9,2016,0
29,2016-09-22,1,22,9,2016,3
29,2016-09-30,1,30,9,2016,4
29,2016-10-07,1,7,10,2016,4
29,2016-11-07,1,7,11,2016,0
29,2016-11-15,3,15,11,2016,1
29,2016-11-22,1,22,11,2016,1
29,2016-12-02,1,2,12,2016,4
29,2016-12-06,1,6,12,2016,1
29,2017-01-03,1,3,1,2017,1
29,2017-01-10,1,10,1,2017,1
29,2017-01-25,1,25,1,2017,2
29,2017-01-28,1,28,1,2017,5
29,2017-01-31,1,31,1,2017,1
29,2017-02-02,1,2,2,2017,3
29,2017-02-03,2,3,2,2017,4
29,2017-02-04,1,4,2,2017,5
29,2017-02-07,1,7,2,2017,1
29,2017-02-21,1,21,2,2017,1
29,2017-02-27,1,27,2,2017,0
29,2017-03-17,1,17,3,2017,4
29,2017-03-22,1,22,3,2017,2
29,2017-03-29,1,29,3,2017,2
29,2017-04-07,1,7,4,2017,4
29,2017-04-12,1,12,4,2017,2
29,2017-07-28,1,28,7,2017,4
30,2013-01-04,2,4,1,2013,4
30,2013-01-05,1,5,1,2013,5
30,2013-01-06,2,6,1,2013,6
30,2013-01-08,1,8,1,2013,1
30,2013-01-10,1,10,1,2013,3
30,2013-01-16,2,16,1,2013,2
30,2013-01-24,1,24,1,2013,3
30,2013-01-29,1,29,1,2013,1
30,2013-02-09,1,9,2,2013,5
30,2013-02-20,1,20,2,2013,2
30,2013-03-01,1,1,3,2013,4
30,2013-03-02,1,2,3,2013,5
30,2013-03-07,1,7,3,2013,3
30,2013-03-11,1,11,3,2013,0
30,2013-03-13,1,13,3,2013,2
30,2013-03-14,2,14,3,2013,3
30,2013-03-26,1,26,3,2013,1
30,2013-04-09,1,9,4,2013,1
30,2013-04-14,1,14,4,2013,6
30,2013-04-19,1,19,4,2013,4
30,2013-04-21,1,21,4,2013,6
30,2013-05-12,1,12,5,2013,6
30,2013-05-27,1,27,5,2013,0
30,2013-06-04,1,4,6,2013,1
30,2013-06-11,1,11,6,2013,1
30,2013-06-17,1,17,6,2013,0
30,2013-06-18,1,18,6,2013,1
30,2013-06-24,1,24,6,2013,0
30,2013-06-27,1,27,6,2013,3
30,2013-07-04,2,4,7,2013,3
30,2013-07-07,1,7,7,2013,6
30,2013-07-08,5,8,7,2013,0
30,2013-07-10,1,10,7,2013,2
30,2013-07-11,3,11,7,2013,3
30,2013-07-12,6,12,7,2013,4
30,2013-07-14,1,14,7,2013,6
30,2013-07-15,8,15,7,2013,0
30,2013-07-16,74,16,7,2013,1
30,2013-07-17,56,17,7,2013,2
30,2013-07-18,46,18,7,2013,3
30,2013-07-19,35,19,7,2013,4
30,2013-07-20,61,20,7,2013,5
30,2013-07-21,28,21,7,2013,6
30,2013-07-22,62,22,7,2013,0
30,2013-07-23,49,23,7,2013,1
30,2013-07-24,50,24,7,2013,2
30,2013-07-25,30,25,7,2013,3
30,2013-07-26,52,26,7,2013,4
30,2013-07-27,73,27,7,2013,5
30,2013-07-28,40,28,7,2013,6
30,2013-07-29,51,29,7,2013,0
30,2013-07-30,93,30,7,2013,1
30,2013-07-31,55,31,7,2013,2
30,2013-08-01,63,1,8,2013,3
30,2013-08-02,47,2,8,2013,4
30,2013-08-03,50,3,8,2013,5
30,2013-08-04,47,4,8,2013,6
30,2013-08-05,44,5,8,2013,0
30,2013-08-06,30,6,8,2013,1
30,2013-08-07,51,7,8,2013,2
30,2013-08-08,35,8,8,2013,3
30,2013-08-09,34,9,8,2013,4
30,2013-08-10,72,10,8,2013,5
30,2013-08-11,54,11,8,2013,6
30,2013-08-12,56,12,8,2013,0
30,2013-08-13,45,13,8,2013,1
30,2013-08-14,80,14,8,2013,2
30,2013-08-15,31,15,8,2013,3
30,2013-08-16,45,16,8,2013,4
30,2013-08-17,44,17,8,2013,5
30,2013-08-18,40,18,8,2013,6
30,2013-08-19,65,19,8,2013,0
30,2013-08-20,45,20,8,2013,1
30,2013-08-21,46,21,8,2013,2
30,2013-08-22,28,22,8,2013,3
30,2013-08-23,62,23,8,2013,4
30,2013-08-24,62,24,8,2013,5
30,2013-08-25,34,25,8,2013,6
30,2013-08-26,56,26,8,2013,0
30,2013-08-27,64,27,8,2013,1
30,2013-08-28,41,28,8,2013,2
30,2013-08-29,30,29,8,2013,3
30,2013-08-30,53,30,8,2013,4
30,2013-08-31,55,31,8,2013,5
30,2013-09-01,44,1,9,2013,6
30,2013-09-02,50,2,9,2013,0
30,2013-09-03,69,3,9,2013,1
30,2013-09-04,58,4,9,2013,2
30,2013-09-05,59,5,9,2013,3
30,2013-09-06,63,6,9,2013,4
30,2013-09-07,74,7,9,2013,5
30,2013-09-08,25,8,9,2013,6
30,2013-09-09,73,9,9,2013,0
30,2013-09-10,62,10,9,2013,1
30,2013-09-11,72,11,9,2013,2
30,2013-09-12,45,12,9,2013,3
30,2013-09-13,55,13,9,2013,4
30,2013-09-14,58,14,9,2013,5
30,2013-09-15,24,15,9,2013,6
30,2013-09-16,30,16,9,2013,0
30,2013-09-17,71,17,9,2013,1
30,2013-09-18,74,18,9,2013,2
30,2013-09-19,45,19,9,2013,3
30,2013-09-20,57,20,9,2013,4
30,2013-09-21,42,21,9,2013,5
30,2013-09-22,32,22,9,2013,6
30,2013-09-23,55,23,9,2013,0
30,2013-09-24,70,24,9,2013,1
30,2013-09-25,36,25,9,2013,2
30,2013-09-26,37,26,9,2013,3
30,2013-09-27,30,27,9,2013,4
30,2013-09-28,47,28,9,2013,5
30,2013-09-29,27,29,9,2013,6
30,2013-09-30,29,30,9,2013,0
30,2013-10-01,36,1,10,2013,1
30,2013-10-02,34,2,10,2013,2
30,2013-10-03,26,3,10,2013,3
30,2013-10-04,65,4,10,2013,4
30,2013-10-05,62,5,10,2013,5
30,2013-10-06,28,6,10,2013,6
30,2013-10-07,56,7,10,2013,0
30,2013-10-08,49,8,10,2013,1
30,2013-10-09,32,9,10,2013,2
30,2013-10-10,48,10,10,2013,3
30,2013-10-11,56,11,10,2013,4
30,2013-10-12,58,12,10,2013,5
30,2013-10-13,36,13,10,2013,6
30,2013-10-14,41,14,10,2013,0
30,2013-10-15,44,15,10,2013,1
30,2013-10-16,31,16,10,2013,2
30,2013-10-17,33,17,10,2013,3
30,2013-10-18,42,18,10,2013,4
30,2013-10-19,45,19,10,2013,5
30,2013-10-20,35,20,10,2013,6
30,2013-10-21,65,21,10,2013,0
30,2013-10-22,60,22,10,2013,1
30,2013-10-23,51,23,10,2013,2
30,2013-10-24,46,24,10,2013,3
30,2013-10-25,74,25,10,2013,4
30,2013-10-26,79,26,10,2013,5
30,2013-10-27,24,27,10,2013,6
30,2013-10-28,53,28,10,2013,0
30,2013-10-29,45,29,10,2013,1
30,2013-10-30,29,30,10,2013,2
30,2013-10-31,38,31,10,2013,3
30,2013-11-01,47,1,11,2013,4
30,2013-11-02,74,2,11,2013,5
30,2013-11-03,62,3,11,2013,6
30,2013-11-04,61,4,11,2013,0
30,2013-11-05,74,5,11,2013,1
30,2013-11-06,38,6,11,2013,2
30,2013-11-07,65,7,11,2013,3
30,2013-11-08,49,8,11,2013,4
30,2013-11-09,49,9,11,2013,5
30,2013-11-10,49,10,11,2013,6
30,2013-11-11,49,11,11,2013,0
30,2013-11-12,43,12,11,2013,1
30,2013-11-13,24,13,11,2013,2
30,2013-11-14,37,14,11,2013,3
30,2013-11-15,56,15,11,2013,4
30,2013-11-16,38,16,11,2013,5
30,2013-11-17,28,17,11,2013,6
30,2013-11-18,40,18,11,2013,0
30,2013-11-19,52,19,11,2013,1
30,2013-11-20,52,20,11,2013,2
30,2013-11-21,40,21,11,2013,3
30,2013-11-22,44,22,11,2013,4
30,2013-11-23,26,23,11,2013,5
30,2013-11-24,10,24,11,2013,6
30,2013-11-25,40,25,11,2013,0
30,2013-11-26,50,26,11,2013,1
30,2013-11-27,20,27,11,2013,2
30,2013-11-28,7,28,11,2013,3
30,2013-11-29,40,29,11,2013,4
30,2013-11-30,38,30,11,2013,5
30,2013-12-01,40,1,12,2013,6
30,2013-12-02,67,2,12,2013,0
30,2013-12-03,62,3,12,2013,1
30,2013-12-04,50,4,12,2013,2
30,2013-12-05,40,5,12,2013,3
30,2013-12-06,38,6,12,2013,4
30,2013-12-07,7,7,12,2013,5
30,2013-12-08,15,8,12,2013,6
30,2013-12-09,65,9,12,2013,0
30,2013-12-10,46,10,12,2013,1
30,2013-12-11,48,11,12,2013,2
30,2013-12-12,44,12,12,2013,3
30,2013-12-13,69,13,12,2013,4
30,2013-12-14,16,14,12,2013,5
30,2013-12-15,32,15,12,2013,6
30,2013-12-16,32,16,12,2013,0
30,2013-12-17,46,17,12,2013,1
30,2013-12-18,53,18,12,2013,2
30,2013-12-19,74,19,12,2013,3
30,2013-12-20,45,20,12,2013,4
30,2013-12-21,36,21,12,2013,5
30,2013-12-22,17,22,12,2013,6
30,2013-12-23,23,23,12,2013,0
30,2013-12-24,27,24,12,2013,1
30,2013-12-25,12,25,12,2013,2
30,2013-12-26,16,26,12,2013,3
30,2013-12-27,27,27,12,2013,4
30,2013-12-28,29,28,12,2013,5
30,2013-12-29,18,29,12,2013,6
30,2013-12-30,53,30,12,2013,0
30,2013-12-31,45,31,12,2013,1
30,2014-01-01,6,1,1,2014,2
30,2014-01-02,64,2,1,2014,3
30,2014-01-03,4,3,1,2014,4
30,2014-01-04,18,4,1,2014,5
30,2014-01-05,19,5,1,2014,6
30,2014-01-06,60,6,1,2014,0
30,2014-01-07,20,7,1,2014,1
30,2014-01-08,49,8,1,2014,2
30,2014-01-09,36,9,1,2014,3
30,2014-01-10,81,10,1,2014,4
30,2014-01-11,60,11,1,2014,5
30,2014-01-12,53,12,1,2014,6
30,2014-01-13,56,13,1,2014,0
30,2014-01-14,41,14,1,2014,1
30,2014-01-15,38,15,1,2014,2
30,2014-01-16,70,16,1,2014,3
30,2014-01-17,43,17,1,2014,4
30,2014-01-18,47,18,1,2014,5
30,2014-01-19,42,19,1,2014,6
30,2014-01-20,41,20,1,2014,0
30,2014-01-21,19,21,1,2014,1
30,2014-01-22,22,22,1,2014,2
30,2014-01-23,61,23,1,2014,3
30,2014-01-24,60,24,1,2014,4
30,2014-01-25,71,25,1,2014,5
30,2014-01-26,64,26,1,2014,6
30,2014-01-27,49,27,1,2014,0
30,2014-01-28,57,28,1,2014,1
30,2014-01-29,12,29,1,2014,2
30,2014-01-30,64,30,1,2014,3
30,2014-01-31,30,31,1,2014,4
30,2014-02-01,47,1,2,2014,5
30,2014-02-02,46,2,2,2014,6
30,2014-02-03,16,3,2,2014,0
30,2014-02-04,33,4,2,2014,1
30,2014-02-05,9,5,2,2014,2
30,2014-02-06,25,6,2,2014,3
30,2014-02-07,81,7,2,2014,4
30,2014-02-08,46,8,2,2014,5
30,2014-02-09,46,9,2,2014,6
30,2014-02-10,51,10,2,2014,0
30,2014-02-11,19,11,2,2014,1
30,2014-02-12,51,12,2,2014,2
30,2014-02-13,21,13,2,2014,3
30,2014-02-14,15,14,2,2014,4
30,2014-02-15,50,15,2,2014,5
30,2014-02-16,32,16,2,2014,6
30,2014-02-17,32,17,2,2014,0
30,2014-02-18,36,18,2,2014,1
30,2014-02-19,36,19,2,2014,2
30,2014-02-20,50,20,2,2014,3
30,2014-02-21,33,21,2,2014,4
30,2014-02-22,71,22,2,2014,5
30,2014-02-23,70,23,2,2014,6
30,2014-02-24,60,24,2,2014,0
30,2014-02-25,37,25,2,2014,1
30,2014-02-26,32,26,2,2014,2
30,2014-02-27,69,27,2,2014,3
30,2014-02-28,35,28,2,2014,4
30,2014-03-01,37,1,3,2014,5
30,2014-03-02,42,2,3,2014,6
30,2014-03-03,35,3,3,2014,0
30,2014-03-04,30,4,3,2014,1
30,2014-03-05,27,5,3,2014,2
30,2014-03-06,61,6,3,2014,3
30,2014-03-07,38,7,3,2014,4
30,2014-03-08,61,8,3,2014,5
30,2014-03-09,36,9,3,2014,6
30,2014-03-10,43,10,3,2014,0
30,2014-03-11,25,11,3,2014,1
30,2014-03-12,31,12,3,2014,2
30,2014-03-13,52,13,3,2014,3
30,2014-03-14,46,14,3,2014,4
30,2014-03-15,39,15,3,2014,5
30,2014-03-16,69,16,3,2014,6
30,2014-03-17,38,17,3,2014,0
30,2014-03-18,30,18,3,2014,1
30,2014-03-19,37,19,3,2014,2
30,2014-03-20,38,20,3,2014,3
30,2014-03-21,36,21,3,2014,4
30,2014-03-22,55,22,3,2014,5
30,2014-03-23,61,23,3,2014,6
30,2014-03-24,25,24,3,2014,0
30,2014-03-25,25,25,3,2014,1
30,2014-03-26,26,26,3,2014,2
30,2014-03-27,33,27,3,2014,3
30,2014-03-28,45,28,3,2014,4
30,2014-03-29,38,29,3,2014,5
30,2014-03-30,27,30,3,2014,6
30,2014-03-31,27,31,3,2014,0
30,2014-04-01,44,1,4,2014,1
30,2014-04-02,27,2,4,2014,2
30,2014-04-03,26,3,4,2014,3
30,2014-04-04,41,4,4,2014,4
30,2014-04-05,44,5,4,2014,5
30,2014-04-06,23,6,4,2014,6
30,2014-04-07,23,7,4,2014,0
30,2014-04-08,30,8,4,2014,1
30,2014-04-09,39,9,4,2014,2
30,2014-04-10,21,10,4,2014,3
30,2014-04-11,36,11,4,2014,4
30,2014-04-12,30,12,4,2014,5
30,2014-04-13,28,13,4,2014,6
30,2014-04-14,23,14,4,2014,0
30,2014-04-15,30,15,4,2014,1
30,2014-04-16,39,16,4,2014,2
30,2014-04-17,5,17,4,2014,3
30,2014-04-18,33,18,4,2014,4
30,2014-04-19,34,19,4,2014,5
30,2014-04-20,18,20,4,2014,6
30,2014-04-21,29,21,4,2014,0
30,2014-04-22,28,22,4,2014,1
30,2014-04-23,24,23,4,2014,2
30,2014-04-24,53,24,4,2014,3
30,2014-04-25,55,25,4,2014,4
30,2014-04-26,38,26,4,2014,5
30,2014-04-27,34,27,4,2014,6
30,2014-04-28,39,28,4,2014,0
30,2014-04-29,38,29,4,2014,1
30,2014-04-30,45,30,4,2014,2
30,2014-05-01,49,1,5,2014,3
30,2014-05-02,53,2,5,2014,4
30,2014-05-03,30,3,5,2014,5
30,2014-05-04,34,4,5,2014,6
30,2014-05-05,55,5,5,2014,0
30,2014-05-06,46,6,5,2014,1
30,2014-05-07,42,7,5,2014,2
30,2014-05-08,33,8,5,2014,3
30,2014-05-09,52,9,5,2014,4
30,2014-05-10,28,10,5,2014,5
30,2014-05-11,29,11,5,2014,6
30,2014-05-12,35,12,5,2014,0
30,2014-05-13,53,13,5,2014,1
30,2014-05-14,22,14,5,2014,2
30,2014-05-15,61,15,5,2014,3
30,2014-05-16,35,16,5,2014,4
30,2014-05-17,37,17,5,2014,5
30,2014-05-18,35,18,5,2014,6
30,2014-05-19,59,19,5,2014,0
30,2014-05-20,34,20,5,2014,1
30,2014-05-21,60,21,5,2014,2
30,2014-05-22,35,22,5,2014,3
30,2014-05-23,56,23,5,2014,4
30,2014-05-24,41,24,5,2014,5
30,2014-05-25,46,25,5,2014,6
30,2014-05-26,78,26,5,2014,0
30,2014-05-27,79,27,5,2014,1
30,2014-05-28,50,28,5,2014,2
30,2014-05-29,29,29,5,2014,3
30,2014-05-30,49,30,5,2014,4
30,2014-05-31,60,31,5,2014,5
30,2014-06-01,33,1,6,2014,6
30,2014-06-02,29,2,6,2014,0
30,2014-06-03,38,3,6,2014,1
30,2014-06-04,43,4,6,2014,2
30,2014-06-05,37,5,6,2014,3
30,2014-06-06,57,6,6,2014,4
30,2014-06-07,53,7,6,2014,5
30,2014-06-08,64,8,6,2014,6
30,2014-06-09,28,9,6,2014,0
30,2014-06-10,31,10,6,2014,1
30,2014-06-11,31,11,6,2014,2
30,2014-06-12,28,12,6,2014,3
30,2014-06-13,45,13,6,2014,4
30,2014-06-14,39,14,6,2014,5
30,2014-06-15,54,15,6,2014,6
30,2014-06-16,68,16,6,2014,0
30,2014-06-17,66,17,6,2014,1
30,2014-06-18,32,18,6,2014,2
30,2014-06-19,32,19,6,2014,3
30,2014-06-20,47,20,6,2014,4
30,2014-06-21,45,21,6,2014,5
30,2014-06-22,32,22,6,2014,6
30,2014-06-23,40,23,6,2014,0
30,2014-06-24,44,24,6,2014,1
30,2014-06-25,63,25,6,2014,2
30,2014-06-26,37,26,6,2014,3
30,2014-06-27,52,27,6,2014,4
30,2014-06-28,65,28,6,2014,5
30,2014-06-29,21,29,6,2014,6
30,2014-06-30,59,30,6,2014,0
30,2014-07-01,23,1,7,2014,1
